"email","leadsource","cost"
"email48295@yahoo.fr","masterstudiesemaildom","178.86"
"email48296@review.com","TPR","64.56"
"email48297@gmail.com","ppcalinkedin","110.25"
"email48298@va.gov","masterstudiesemaildom","219.13"
"email48299@hotmail.com","masterstudiesemaildom","126.3"
"email48300@gmail.com","MasterStudies","95.88"
"email48301@gmail.com","socialm","25.04"
"email48302@gmail.com","Web","0"
"email48303@gmail.com","gmailbeta","8.51"
"email48304@gmail.com","gmailbeta","83.74"
"email48305@mail.missoouri.edu","optimalfacebook","95.36"
"email48306@gmail.com","optimalfacebook","6.14"
"email48307@aol.com","TPRpqNLDOM","29.73"
"email48308@gmail.com","USNews","39.49"
"email48309@comcast.net","townhallnl","8.27"
"email48310@gmail.com","Web","0"
"email48311@aol.com","Web","0"
"email48312@yahoo.com","ForeignPolicyBanner","85.6"
"email48313@gmail.com","gmailbeta","10.42"
"email48314@me.com","masterstudiesemaildom","86.86"
"email48315@yahoo.com","Web","0"
"email48316@yahoo.com","ForeignPolicyBanner","49"
"email48317@gmail.com","gmailbeta","2.64"
"email48318@yahoo.com","ForeignAffairsBanner","40.04"
"email48319@gmail.com","ppcalinkedin","21.55"
"email48320@yahoo.fr","ppcalinkedin","21.24"
"email48321@gmail.com","ppcalinkedin","92.32"
"email48322@gmail.com","Web","0"
"email48323@gmail.com","gmailbeta","105.96"
"email48324@gmail.com","ppcalinkedin","78.82"
"email48325@yahoo.com","DiplomatBanner","68.45"
"email48326@gmail.com","gmailbeta","8.75"
"email48327@uga.edu","ppcalinkedin","90.1"
"email48328@gmail.com","gmailbeta","117.15"
"email48329@gmail.com","gmailbeta","53.97"
"email48330@gmail.com","optimalfacebook","217.61"
"email48331@gmail.com","Web","0"
"email48332@yahoo.com","worldpoliticscplintbanner","69.51"
"email48333@gmail.com","gmailbeta","7.11"
"email48334@hotmail.com","Search_Brand","158.71"
"email48335@gmail.com","Search_NonBrand","271.59"
"email48336@aol.com","optimalfacebook","119.63"
"email48337@hotmail.com","Web","0"
"email48338@cge.org.za","worldpoliticscplintbanner","87.41"
"email48339@hotmail.com","Web","0"
"email48340@gmail.com","Web","0"
"email48341@gmail.com","ForeignPolicyBanner","48.97"
"email48342@gmail.com","ForeignPolicyBanner","256.93"
"email48343@gmail.com","optimalfacebook","54.52"
"email48344@yahoo.com","ForeignAffairsBanner","56.06"
"email48345@state.gov","gmailbeta","90.15"
"email48346@gmail.com","ForeignPolicyBanner","110.98"
"email48347@gmail.com","ForeignPolicyBanner","5.68"
"email48348@gmail.com","ppcalinkedin","165.69"
"email48349@gmail.com","Web","0"
"email48350@gmail.com","gmailbeta","11.6"
"email48351@gmail.com","ppcalinkedin","51.43"
"email48352@yahoo.com","Direct Apply","0"
"email48353@hq.dhs.gov","Web","0"
"email48354@gmail.com","ppcalinkedin","69.4"
"email48355@gmail.com","Remilon","47.99"
"email48356@gmail.com","ForeignPolicyBanner","201.5"
"email48357@gmail.com","gmailbeta","28.75"
"email48358@gmail.com","ForeignPolicyBanner","61.23"
"email48359@gmail.com","Direct Apply","0"
"email48360@gmail.com","DiplomatBanner","26.62"
"email48361@hotmail.com","Unknown","46.49"
"email48362@gmail.com","gmailbeta","126.04"
"email48363@2u.com","",""
"email48364@hotmail.com","ppcalinkedin","57.71"
"email48365@gmail.com","gmailbeta","59.69"
"email48366@gmail.com","Web","0"
"email48367@gmail.com","gmailbeta","27.44"
"email48368@hotmail.com","Web","0"
"email48369@hotmail.com","Search_NonBrand","218.97"
"email48370@yahoo.com","Direct Apply","0"
"email48371@comcast.net","optimalfacebook","69.66"
"email48372@gmail.com","optimalfacebook","2.45"
"email48373@yahoo.com","ForeignPolicyBanner","22.4"
"email48374@gmail.com","ppcalinkedin","15.53"
"email48375@gmail.com","ppcalinkedin","32.57"
"email48376@gmail.com","socialm","80.81"
"email48377@gmail.com","gmailbeta","4.14"
"email48378@live.com","ForeignPolicyBanner","2.14"
"email48379@gmail.com","Web","0"
"email48380@yahoo.com","GDN_Text","23.75"
"email48381@outlook.com","ppcalinkedin","22.07"
"email48382@gmail.com","gmailbeta","58.37"
"email48383@gmail.com","ppcalinkedin","65.55"
"email48384@aol.com","ForeignPolicyBanner","5.91"
"email48385@gmail.com","USNews","232.37"
"email48386@aol.com","optimalfacebook","56.3"
"email48387@yahoo.com","Web","0"
"email48388NA","ForeignPolicyBanner","24.66"
"email48389@gmail.com","gmailbeta","71.75"
"email48390@loras.edu","Web","0"
"email48391@yahoo.com","Direct Apply","0"
"email48392@gmail.com","Search_NonBrand","265.07"
"email48393@gmail.com","optimalfacebook","6.52"
"email48394@hotmail.com","masterstudiesemaildom","84.15"
"email48395@aol.com","Web","0"
"email48396@rochester.rr.com","townhallnl","23.78"
"email48397@fiu.edu","ForeignPolicyBanner","76.67"
"email48398@gmail.com","Direct Apply","0"
"email48399@gmail.com","USNews","134.15"
"email48400@umail.iu.edu","Web","0"
"email48401@gmail.com","ppcalinkedin","65.06"
"email48402@yahoo.com","ppcalinkedin","51.06"
"email48403@outlook.com","DiplomatNL","2.66"
"email48404@gmail.com","GDN_Image","94.88"
"email48405@hotmail.com","ppcalinkedin","66.39"
"email48406@a-1-associates.com","ForeignAffairsBanner","4.84"
"email48407@hotmail.com","ppcalinkedin","216.49"
"email48408@hotmail.com","ForeignAffairsBanner","45.43"
"email48409@gmail.com","DiplomatNL","45.31"
"email48410@hotmail.com","optimalfacebook","30.06"
"email48411@yahoo.com","Web","0"
"email48412@baesystems.com","DiplomatBanner","3.48"
"email48413@gmail.com","gmailbeta","54.04"
"email48414@gmail.com","ppcalinkedin","114.47"
"email48415@yahoo.com","Remilon","41.84"
"email48416@woh.rr.com","masterstudiesemaildom","96.25"
"email48417@gmail.com","DiplomatSocial","39.29"
"email48418@yahoo.com","DiplomatSocial","17.84"
"email48419@hotmail.com","DiplomatSocial","44.21"
"email48420@gmail.com","DiplomatSocial","8.38"
"email48421@gmail.com","DiplomatSocial","28.48"
"email48422@gmail.com","globalsecuritybannercpmdom","180.17"
"email48423@gmail.com","optimalfacebook","111.41"
"email48424@hotmail.com","MasterStudies","123.36"
"email48425@gmail.com","gmailbeta","25.04"
"email48426@ymail.com","DiplomatNL","64.1"
"email48427@ymail.com","Search_Brand","65.75"
"email48428@gmail.com","Search_NonBrand","74.12"
"email48429@hughesnet.com","Search_NonBrand","24.2"
"email48430@gmail.com","ppcalinkedin","64.92"
"email48431@hotmail.com","DiplomatBanner","56.71"
"email48432@gmail.com","Cappex","39.12"
"email48433@asu.edu","ppcalinkedin","20"
"email48434@gmail.com","ppcalinkedin","69.46"
"email48435@gmail.com","gmailbeta","40.04"
"email48436@asu.edu","optimalfacebook","13.06"
"email48437@hotmail.com","optimalfacebook","105.2"
"email48438@gmail.com","ppcalinkedin","53.27"
"email48439@hotmail.com","gmailbeta","47.25"
"email48440@gmail.com","",""
"email48441@gmail.com","Web","0"
"email48442@gmail.com","ppcalinkedin","0.12"
"email48443@aol.com","TPlCareerBannerCPLDOM","39.82"
"email48444@gmail.com","DiplomatSocial","36.57"
"email48445@gmail.com","gmailbeta","8.11"
"email48446@gmail.com","gmailbeta","27.38"
"email48447@yahoo.com","socialm","217.45"
"email48448@gmail.com","optimalfacebook","4.27"
"email48449@gmail.com","Web","0"
"email48450@aol.com","TPlCareerBannerCPLDOM","6.12"
"email48451@gmail.com","Web","0"
"email48452@gmail.com","DiplomatSocial","20.24"
"email48453@gmail.com","gmailbeta","71.24"
"email48454@aol.com","TPRPortalBannerCPLDOM","102.86"
"email48455@aol.com","TPRCareerBannerCPLDOM","1.64"
"email48456@gmail.com","optimalfacebook","50.1"
"email48457@gmail.com","ForeignPolicyBanner","3.17"
"email48458@gmail.com","ForeignAffairsNL","89.42"
"email48459@gmail.com","ppcalinkedin","11.2"
"email48460@gmail.com","Web","0"
"email48461@yahooo.com","ppcalinkedin","17.45"
"email48462@yahoo.co.in","Web","0"
"email48463@gmail.com","ppcalinkedin","141.56"
"email48464@hotmail.com","optimalfacebook","44.28"
"email48465@hotmail.com","ppcalinkedin","53.25"
"email48466@gmail.com","Search_NonBrand","106.57"
"email48467@worldbank.org","Web","0"
"email48468@mail.mil","ForeignPolicyBanner","194.31"
"email48469@comcast.net","ForeignAffairsBanner","143"
"email48470@gmail.com","Web","0"
"email48471@mail.usf.edu","ForeignPolicyBanner","15.38"
"email48472@hotmail.com","ppcalinkedin","18.18"
"email48473@icloud.com","DiplomatBanner","65.09"
"email48474@gmail.com","GDN_Text_Intl","63.26"
"email48475@rocketmail.com","DiplomatBanner","16.5"
"email48476@hotmail.com","Web","0"
"email48477@charter.net","ppcalinkedin","26.48"
"email48478@gmail.com","Web","0"
"email48479@boeing.com","ForeignPolicyBanner","2.05"
"email48480@am.dynonobel.com","ForeignPolicyBanner","74.44"
"email48481@gmail.com","ForeignPolicyBanner","8.4"
"email48482@gmail.com","ppcalinkedin","188.38"
"email48483@gmail.com","gmailbeta","41.32"
"email48484@gmail.com","Web","0"
"email48485@gmail.com","Web","0"
"email48486@gmail.com","gmailbeta","106.23"
"email48487@yahoo.com","DiplomatNL","199.45"
"email48488@gmail.com","gmailbeta","17.81"
"email48489@gmail.com","",""
"email48490@gmail.com","Web","0"
"email48491@gmail.com","Web","0"
"email48492@gmail.com","Search_NonBrand","281.92"
"email48493@live.com","ppcalinkedin","20.63"
"email48494@rescue.org","Web","0"
"email48495@gmail.com","gmailbeta","18.14"
"email48496@utexas.edu","ppcalinkedin","174.33"
"email48497@live.com","Web","0"
"email48498@gmail.com","Web","0"
"email48499@yahoo.con","Web","0"
"email48500@gmail.com","Web","0"
"email48501@yahoo.com","Direct Apply","0"
"email48502@yahoo.com","Web","0"
"email48503@gmail.com","Web","0"
"email48504@hotmail.com","Search_NonBrand","0.11"
"email48505@hotmail.com","MasterStudiesEmail","136.9"
"email48506@dependautos.com","TPREmailCPLDOM","66.69"
"email48507@gmail.com","ppcalinkedin","68.16"
"email48508@gmail.com","ppcalinkedin","12.95"
"email48509@me.com","Web","0"
"email48510@gmail.com","optimalfacebook","186.56"
"email48511@gmail.com","PoliticalWireCplArticle","12.78"
"email48512@yahoo.com","Web","0"
"email48513@hotmail.com","TPREmailCPLDOM","137.88"
"email48514@gmail.com","Web","0"
"email48515@hotmail.com","Search_NonBrand","65.36"
"email48516@aol.com","TPREmailCPLDOM","7.29"
"email48517@gmail.com","Web","0"
"email48518@gmail.com","DiplomatNL","67.83"
"email48519@gmail.com","optimalfacebook","135.07"
"email48520@aol.com","Web","0"
"email48521@yahoo.com","",""
"email48522@yahoo.com","Web","0"
"email48523@gmail.com","Web","0"
"email48524@gmail.com","DiplomatNL","19.11"
"email48525@aol.com","TPREmailCPLDOM","12.84"
"email48526@gmail.com","Web","0"
"email48527@gmail.com","gmailbeta","63.52"
"email48528@yahoo.com","Search_NonBrand","75.78"
"email48529@gmail.com","Search_NonBrand","152.74"
"email48530@uchicago.edu","optimalfacebook","90.99"
"email48531@aol.com","ppcalinkedin","139"
"email48532@yahoo.com","optimalfacebook","55.45"
"email48533@yahoo.com","optimalfacebook","107.77"
"email48534@outlook.com","ppcalinkedin","150.8"
"email48535@gmail.com","ppcalinkedin","95.41"
"email48536@triad.rr.com","optimalfacebook","97.37"
"email48537@gmail.com","Search_NonBrand","228.37"
"email48538@yahoo.com","",""
"email48539@gmail.com","masterstudiesemaildom","16.78"
"email48540@gmail.com","Web","0"
"email48541@gmail.com","DiplomatBanner","21.84"
"email48542@gmail.com","gmailbeta","15.54"
"email48543@gmail.com","ppcalinkedin","26.71"
"email48544@gmail.com","ppcalinkedin","87.8"
"email48545@gmail.com","optimalfacebook","15.31"
"email48546@yahoo.co.uk","Web","0"
"email48547@yahoo.co.uk","Direct Apply","0"
"email48548@verizon.com","Remilon","16.79"
"email48549@gmail.com","Web","0"
"email48550@terpmail.umd.edu","",""
"email48551@gmail.com","gmailbeta","102.92"
"email48552@gmail.com","",""
"email48553@gmail.com","ForeignPolicyBanner","60.03"
"email48554@yahoo.com","TPlCareerBannerCPLDOM","113.16"
"email48555@gmail.com","Direct Apply","0"
"email48556@hotmail.com","Web","0"
"email48557@gmail.com","ForeignPolicyBanner","75.15"
"email48558@gmail.com","gmailbeta","50.17"
"email48559@yahoo.com","Web","0"
"email48560@gmail.com","Direct Apply","0"
"email48561@aol.com","ForeignPolicyBanner","69.36"
"email48562@aol.com","Web","0"
"email48563@yahoo.com","",""
"email48564@yahoo.com","USNews","24.84"
"email48565@gmail.com","Web","0"
"email48566@hotmail.com","optimalfacebook","30.81"
"email48567@cox.net","masterstudiesemaildom","156.16"
"email48568@gmail.com","Web","0"
"email48569@gmail.com","Remilon","63.76"
"email48570@att.net","Web","0"
"email48571@hotmail.com","Remilon","40.12"
"email48572@hotmail.com","",""
"email48573@gmail.com","optimalfacebook","139.09"
"email48574@yahoo.com","Web","0"
"email48575@gmail.com","Direct Apply","0"
"email48576@nowmymail.com","Web","0"
"email48577@yahoo.com","TPREmailCPLDOM","80.84"
"email48578@yahoo.com","TPREmailCPLDOM","98.74"
"email48579@yahoo.com","TPREmailCPLDOM","32.68"
"email48580@gmail.com","optimalfacebook","128.18"
"email48581@gmail.com","Direct Apply","0"
"email48582@cavtel.net","ForeignAffairsBanner","172.2"
"email48583@gmail.com","Web","0"
"email48584@maine.edu","optimalfacebook","31.03"
"email48585@yahoo.com","Web","0"
"email48586@gmail.com","GradSchools","88.66"
"email48587@gmail.com","ForeignPolicyBanner","42.31"
"email48588@gmail.com","Web","0"
"email48589@hotmail.com","ForeignPolicyBanner","88.03"
"email48590@gmail.com","optimalfacebook","33.35"
"email48591@yahoo.com","Military","39.45"
"email48592@gmail.com","Web","0"
"email48593@hotmail.com","QuinStreet","20.68"
"email48594@gmail.com","optimalfacebook","22.54"
"email48595@gmail.com","ppcalinkedin","93.76"
"email48596@gmail.com","gmailbeta","88.35"
"email48597@gmail.com","ForeignPolicyBanner","136.47"
"email48598@gmail.com","ForeignPolicyBanner","31.42"
"email48599@ung.edu","Search_Brand","69.79"
"email48600@aol.com","Web","0"
"email48601@gmail.com","Unknown","60.47"
"email48602@yahoo.com","gmailbeta","47.82"
"email48603@email.msmary.edu","gmailbeta","16.37"
"email48604@hotmail.com","QuinStreet","149.3"
"email48605@gmail.com","gmailbeta","36.6"
"email48606@yahoo.com","ppcalinkedin","20.59"
"email48607@yahoo.com","ppcalinkedin","24.88"
"email48608@hotmail.com","ppcalinkedin","151.12"
"email48609@gmail.com","Web","0"
"email48610@gmail.com","gmailbeta","55.24"
"email48611@gmail.com","Web","0"
"email48612@gmail.com","optimalfacebook","38.39"
"email48613@gmail.com","ForeignPolicyBanner","10.19"
"email48614@yahoo.com","ppcalinkedin","124.77"
"email48615@qq.com","Web","0"
"email48616@yahoo.com","optimalfacebook","70.51"
"email48617@gmail.com","optimalfacebook","83.33"
"email48618@dmu.edu","ppcalinkedin","48.29"
"email48619@outlook.com","Web","0"
"email48620@scaife.org","ppcalinkedin","4.66"
"email48621@gmail.com","ppcalinkedin","3.15"
"email48622@gmail.com","Direct Apply","0"
"email48623@hotmail.com","ppcalinkedin","1.93"
"email48624@gmail.com","Web","0"
"email48625@yahoo.co.uk","Web","0"
"email48626@yahoo.com","optimalfacebook","110.58"
"email48627@gmail.com","Web","0"
"email48628@smcm.edu","Direct Apply","0"
"email48629@cityofdalton-ga.gov","DiplomatBanner","47.08"
"email48630@gmail.com","Remilon","87.85"
"email48631@gmail.com","ForeignPolicyBanner","1.56"
"email48632@gmail.com","optimalfacebook","56.35"
"email48633@gmail.com","ForeignPolicyBanner","1.88"
"email48634@aggiemail.usu.edu","Web","0"
"email48635@umn.edu","Web","0"
"email48636@gmail.com","Direct Apply","0"
"email48637@gmail.com","Search_NonBrand","85.46"
"email48638@gmail.com","",""
"email48639@gmail.com","",""
"email48640@yahoo.com","Web","0"
"email48641@gmail.com","gmailbeta","4.59"
"email48642@yahoo.com","Direct Apply","0"
"email48643@gmail.com","Web","0"
"email48644@mail.buffalostate.edu","internshipsdotcomemail","56.66"
"email48645@gmail.com","ppcalinkedin","28.68"
"email48646@live.com","Web","0"
"email48647@gmail.com","Web","0"
"email48648@gmail.com","Web","0"
"email48649@jhuapl.edu","ppcalinkedin","104.48"
"email48650@gmail.com","ppcalinkedin","154.35"
"email48651@gmail.com","Web","0"
"email48652@yahoo.com","ForeignPolicyBanner","194.71"
"email48653@gmail.com","gmailbeta","30.96"
"email48654@gmail.com","internshipsdotcomemail","78.59"
"email48655@tmomail.net","internshipsdotcomemail","172.6"
"email48656@yahoo.co.in","internshipsdotcomemail","14.14"
"email48657@yahoo.com","Web","0"
"email48658@gmail.com","internshipsdotcomemail","69.2"
"email48659@yahoo.com","internshipsdotcomemail","24.43"
"email48660@gmail.com","internshipsdotcomemail","0.61"
"email48661@gmail.com","internshipsdotcomemail","40.82"
"email48662@yahoo.fr","internshipsdotcomemail","101.41"
"email48663@gmail.com","internshipsdotcomemail","202.77"
"email48664@yahoo.com","internshipsdotcomemail","77.33"
"email48665@gmail.com","internshipsdotcomemail","12.16"
"email48666@gmail.com","internshipsdotcomemail","1.48"
"email48667@aol.com","internshipsdotcomemail","42.41"
"email48668@yahoo.com","internshipsdotcomemail","60.61"
"email48669@valpo.edu","internshipsdotcomemail","30.5"
"email48670@gmail.com","internshipsdotcomemail","17.01"
"email48671@gmail.com","ForeignPolicyBanner","130.46"
"email48672@hotmail.com","internshipsdotcomemail","46.01"
"email48673@gmail.com","internshipsdotcomemail","3.83"
"email48674@gmail.com","",""
"email48675@hotmail.com","internshipsdotcomemail","46.54"
"email48676@hotmail.com","globalsecutiybannerdcpmdom","15.8"
"email48677@hotmail.com","optimalfacebook","93.46"
"email48678@gmail.com","Direct Apply","0"
"email48679@yahoo.co.uk","Unknown","22.52"
"email48680@pace.edu","internshipsdotcomemail","25.37"
"email48681@gmail.com","gmailbeta","17.28"
"email48682@gmail.com","ForeignPolicyBanner","11.67"
"email48683@yahoo.ca","internshipsdotcomemail","68.08"
"email48684@gmail.com","ppcalinkedin","9.97"
"email48685@gmail.com","gmailbeta","64.33"
"email48686@gmail.com","optimalfacebook","117.03"
"email48687@gmail.com","optimalfacebook","2.54"
"email48688@gmail.com","optimalfacebook","149.04"
"email48689@yahoo.com","internshipsdotcomemail","81.02"
"email48690@vt.edu","internshipsdotcomemail","132.32"
"email48691@gmail.com","internshipsdotcomemail","123.12"
"email48692@hotmail.com","DiplomatNL","12.57"
"email48693@yahoo.com","Web","0"
"email48694@gmail.com","Web","0"
"email48695@hotmail.com","Web","0"
"email48696@list.ru","internshipsdotcomemail","23.42"
